Название;Средний балл ЕГЭ;Рост/Падение;Количество студентов, зачисленных на бюджет;Количество БВИ;Средний балл с вычетом ИД?;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Id лого;Адрес;Наличие военной кафедры;Наличие отсрочки от армии;Ссылка на документ о приеме
 Московский политехнический университет; 76.1; 2.5; 1756; 35; Да;бакалавриат;44;220.0;223500;магистратура;24;40.0;240500;d9fd69da-2f68-4a93-aae0-6058fc175c09;107023 г. Москва, ул. Большая Семеновская д.38;False;True;https://new.mospolytech.ru/postupayushchim/priem-v-universitet/pravila-priema/
 Московский технический университет связи и информатики; 75.1; -1.8; 1022; 18; Да;бакалавриат;12;242.0;101700;0;0;0;0;296bbceb-de32-4475-9103-34034f676114;111024, г. Москва, ул. Авиамоторная, д. 8а;False;False;https://abitur.mtuci.ru/admission/firstcourse_budget/detail.php?ide=4099&ids=356
 Московский физико-технический институт; 97.1; -0.5; 914; 382; Да;бакалавриат;100;291.0;270000;магистратура;23;8.0;290000;65dd3b6c-2e76-4c5f-ae73-c0c9dde8b6e6;141700, Московская область, г. Долгопрудный, Институтский пер. д.9;True;True;https://pk.mipt.ru/bachelor/2021_places/
 Национальный исследовательский Томский государственный университет; 80.1; 0.7; 2109; 127; Да;бакалавриат;;;;магистратура;;;;9dcc834c-4241-4fcd-b482-005315a24f28;634050, г. Томск, пр. Ленина 36;True;True;http://abiturient.tsu.ru/sites/default/files/prilozhenie_1.1_bakalavriat_i_specialitet_16032021.pdf
 Национальный исследовательский Томский политехнический университет; 74.8; -3.2; 1809; 54; Нет;бакалавриат;50;226.0;103800;магистратура;36;63.0;108360;29ca77c0-5f4a-41f8-affb-02c84cc42b09;634050, Томская область, г. Томск, просп. Ленина, д. 30;True;True;https://abiturient.tpu.ru/uploads/008e90e7daf883a68d53ac2e7a09ec8f.pdf
 Новосибирский национальный исследовательский государственный университет; 87.0; -0.8; 1288; 87; Нет;бакалавриат;85;245.0;168000;0;0;0;0;f28379b7-94b9-4d9d-bc84-af9d78667ad3;630090, г.Новосибирск, ул.Пирогова, 2;False;True;https://www.nsu.ru/n/education/apply-info/scholarship-places/
 Орловский государственный университет имени И.С. Тургенева; 68.2; -0.9; 1581; 2; Нет;бакалавриат;20;120.0;104340;магистратура;12;52.0;110860;16de6da3-7e1f-45d8-a41e-ae074e9cb94c;302026, г.Орел, ул.Комсомольская, д.95;False;True;http://oreluniver.ru/file/documents/count_mest_bak_2022.pdf
 Пензенский государственный университет; 69.6; -2.1; 1522; 9; Да;бакалавриат;23;0.0;96300;магистратура;12;0.0;102780;f1bb004b-e12d-4f4d-9be1-54e0320dd3f3;440026, г.Пенза, ул.Красная, 40;True;True;https://pnzgu.ru/files/pnzgu.ru/abitur/2021/bak_spec/obschee_kolichestvo_mest_bs2021.pdf
 Пермский государственный национальный исследовательский университет; 71.8; -2.5; 1472; 2; Нет;бакалавриат;30;213.0;123700;магистратура;10;31.0;132400;2801b9c9-a027-4b63-826a-b9aed8d1b98a;614068, г.Пермь, ул.Букирева, 15;False;True;http://www.psu.ru/universitet/normativnye-dokumenty/bazovye-normativnye-dokumenty/pravila-priema/pravila-priema-v-2022-godu-bakalavriat-specialitet#p1
 Пермский национальный исследовательский политехнический университет; 69.0; -0.2; 1822; 0; Нет;бакалавриат;38;185.0;131000;магистратура;7;0.0;147000;acf8d4f4-c1ba-433c-821e-7762d24b69fa;614990, г.Пермь, Комсомольский проспект, д. 29;False;True;https://pstu.ru/files/2/file/enrollee/!PLAN_priema_2021_2.pdf
 Петрозаводский государственный университет; 70.2; 0.6; 1336; 1; Нет;бакалавриат;45;148.0;138100;магистратура;18;40.0;147300;ec58ccf8-3d3b-4e3a-9a34-50d033761092;185910, Республика Карелия, г. Петрозаводск, пр. Ленина, 33;True;False;https://petrsu.ru/page/education/bakalavriat_i_spec/priemnaya-kampaniya/kolitchesvto-byuzhdetnyh-mest
 Российский государственный геологоразведочный университет имени Серго Орджоникидзе ; 67.1; -0.8; 382; 0; Да;бакалавриат;10;0.0;209900;магистратура;0;0.0;230000;d8903dc5-299d-4925-a4ba-4de9416c560d;117997, г.Москва, ул. Миклухо-Маклая,  д. 23;False;True;https://mgri.ru/commission/gid-po-spetsialnostyam-mgri/
 Российский государственный университет нефти и газа имени И.М. Губкина ; 83.0; 1.1; 1240; 39; Да;бакалавриат;28;260.0;0;0;0;0;0;3b68c882-8089-4f13-87a2-a2a1c1912ac0;РГУ нефти и газа (НИУ) имени И.М. Губкина, 119991, Город Москва, проспект Ленинский, дом 65,  корпус 1;True;True;https://gubkin.ru/info/enrollee/admission_board/postupayushchim-v-bakalavriat/priyem-na-ochnuyu-formu-obucheniya/Pravila_priema__2021_b1__.pdf
 Российский университет дружбы народов ; 86.3; 3.5; 1029; 202; Да;бакалавриат;33;244.0;245150;магистратура;7;84.0;263950;e73bd5e9-f67c-48fe-8513-6ed08b1b3d10;117198, г.Москва, ул. Миклухо-Маклая, д.6;False;True;http://admission.rudn.ru/?pagec=5970
 Российский университет транспорта (МИИТ); 64.0; 0.2; 1757; 0; Да;бакалавриат;50;244.0;266000;магистратура;;;288000;d6e69957-30ea-4a5e-8cf1-99af5e85e42e;127994, г. Москва, ул. Образцова, д. 9, стр. 9;True;True;https://www.miit.ru/admissions/degrees?year=2021&city=1&level=4&training=20773
 Российский экономический университет имени Г.В. Плеханова ; 88.7; 0.5; 630; 66; Да;бакалавриат;13;265.0;280000;0;0;0;0;867fe171-455b-496a-b598-fc4f0f3f0f88;117997, г. Москва, Стремянный пер., д. 36;False;False;https://www.rea.ru/ru/org/managements/priem/Documents/Normativ_Dokuments/2022/%D0%91%D0%B0%D0%BA_%D0%A0%D0%AD%D0%A3/%D0%9A%D0%A6%D0%9F_%D0%B1%D0%B0%D0%BA_%D0%A0%D0%AD%D0%A3.pdf
 Рязанский государственный радиотехнический университет; 65.6; 1.3; 834; 1; Нет;бакалавриат;17;192.0;131200;0;0;0;0;3ff6de05-a183-4123-a127-643d1b73004e;390005, г.Рязань, ул.Гагарина 59/1;True;True;http://www.rsreu.ru/abitur/bachelor/tsifry-priema
 Самарский государственный технический университет; 68.1; 1; 2012; 6; Нет;бакалавриат;25;222.0;102800;магистратура;19;45.0;109800;38cde29e-6691-481d-b30f-79282fbd19a5;443100, г.Самара, ул.Молодогвардейская, 244;True;True;https://samgtu.ru/uploads/admission/2022/kcp_2022.pdf
 Самарский национальный исследовательский университет имени академика С.П. Королева; 75.0; -0.2; 2016; 16; Нет;бакалавриат;120;208.0;120700;магистратура;60;57.0;129400;38145b24-9064-42d1-ae3d-25f70fec0041;443086, г.Самара, Московское шоссе, д.34а;True;True;https://ssau.ru/files/priem_doc/bachelor/2021/rasp_9_2021.pdf
