Название;Средний балл ЕГЭ;Рост/Падение;Количество студентов, зачисленных на бюджет;Количество БВИ;Средний балл с вычетом ИД?;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Id лого;Адрес;Наличие военной кафедры;Наличие отсрочки от армии;Ссылка на документ о приеме
 Воронежский государственный технический университет; 66.2; 2; 1942; 6; Нет;бакалавриат;0;0.0;99700;0;0;0;0;cefffdd8-1e73-49e7-b507-eafa1da4f8f9;394006, г. Воронеж, ул. 20-летия Октября, 84;True;True;https://cchgeu.ru/upload/abiturientu/info/2020/Plan-priema-2021.pdf
 Воронежский государственный университет; 74.2; -0.2; 1734; 4; Нет;бакалавриат;0;0.0;99700;магистратура;2;0.0;61000;cefffdd8-1e73-49e7-b507-eafa1da4f8f9;394006, г. Воронеж, ул. 20-летия Октября, 84;True;True;https://cchgeu.ru/upload/abiturientu/info/2020/Plan-priema-2021.pdf
 Восточно-Сибирский государственный университет технологий и управления ; 52.2; -3.8; 588; 0; Да;бакалавриат;0;0.0;129000;0;0;0;0;4d3bda30-8650-40c7-93f2-3d7302eee693;670013, Республика Бурятия, г.Улан-Удэ, ул.Ключевская, д.40В, строение 1;True;True;https://www.esstu.ru/uportal/document/download.htm?documentId=23749
 Вятский государственный университет ; 68.2; 0.1; 1827; 2; Да;бакалавриат;10;251.0;98557;0;0;0;0;ddab0f07-50d1-40a6-850b-e53d590d9671;610000, Кировская область, г. Киров, ул. Московская, д. 36;False;False;https://new.vyatsu.ru/upload/iblock/31d/fyp76ft0gi6yydool30dv90he6oc54rn.pdf
 Дагестанский государственный университет ; 63.0; -0.4; 1025; 19; Нет;бакалавриат;0;0.0;28110;0;0;0;0;ae7078a1-9027-4024-af9a-7275afdd1596;367000, Республика Дагестан, г.Махачкала, ул. Батырая, 2, Дворец спорта ДГУ;False;True;http://dgu.ru/Abitur/?id=15247
 Дальневосточный федеральный университет; 73.0; -0.3; 2649; 25; Нет;бакалавриат;25;327.0;210000;магистратура;14;0.0;290000;b1d399f2-cba7-428e-83a0-8f648c08f7aa;690950, Приморский край, г. Владивосток, ул. Суханова, д. 8;True;True;https://www.dvfu.ru/upload/medialibrary/4e4/cmsvctuegg5miib715u5ecte4x9mhmo0/%D0%9A%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE%20%D0%B1%D1%8E%D0%B4%D0%B6%D0%B5%D1%82%D0%BD%D1%8B%D1%85%20%D0%BC%D0%B5%D1%81%D1%82%20%D0%B4%D0%BB%D1%8F%20%D0%BF%D1%80%D0%B8%D0%B5%D0%BC%D0%B0%202022-23%20%D0%BF%D0%BE%20%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B0%D0%BC%20%D0%B1%D0%B0%D0%BA%D0%B0%D0%BB%D0%B0%D0%B2%D1%80%D0%B8%D0%B0%D1%82%D0%B0%20%D0%B8%20%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B0%D0%BC%20%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%82%D0%B5%D1%82%D0%B0.pdf
 Забайкальский государственный университет; 58.4; -1.8; 818; 0; Нет;бакалавриат;16;110.0;126500;магистратура;0;0.0;41000;013c6781-1230-49aa-a965-6fb1326f849f;672039, Забайкальский край, город Чита, улица Александро-Заводская, дом 30;True;True;http://entrant.zabgu.ru/?page_id=9
 Казанский (Приволжский) федеральный университет; 80.0; -0.5; 2893; 10; Да;бакалавриат;0;0.0;147180;магистратура;5;85.0;59700;cf12a1e1-a102-467f-a2df-f2a96ef1e8ad;420008, Республика Татарстан, г. Казань, ул. Кремлевская, д.18;False;True;https://admissions.kpfu.ru/priem-v-universitet/plan-priema-2021-kolichestvo-mest-vstupitelnye-ispytaniya-i-minimalnye-bally
 Калмыцкий государственный университет ; 61.1; 1.9; 729; 0; Нет;бакалавриат;0;0.0;93741;0;0;0;0;3e35d441-fa6f-44ea-9afa-b2b6c3e50251;358000, Республика Калмыкия, г.Элиста, ул.А.С. Пушкина, д.11;False;True;https://www.kalmgu.ru/docs/priemn/bakspec/2021/10.pdf
 Кемеровский государственный университет; 65.8; -0.1; 1334; 3; Нет;бакалавриат;;;65470;0;0;0;0;d6de7b26-79ae-45e5-b657-517f90cc3adb;650000, Кемеровская область - Кузбасс, г. Кемерово, ул.Красная, д.6;False;True;https://kemsu.ru/upload/abiturient/kcp_2021_3.pdf
 Крымский инженерно-педагогический университет ; 56.6;; 720; 0; Да;бакалавриат;;;65800;0;0;0;0;b7724a71-a87d-46bd-ae51-5187a2856cc9;295015, Республика Крым, г.Симферополь, переулок Учебный, д.8;False;True;https://kipu-rc.ru/downloads/2021/pk/12.pdf
 Крымский федеральный университет имени В.И. Вернадского; 64.7; -2.3; 2520; 2; Да;бакалавриат;22;209.0;110000;магистратура;6;30.0;120000;4a0ab349-a51f-415e-9cad-fb73d0ed1c66;295007, Республика Крым, г.Симферополь, проспект академика Вернадского, 4;True;True;https://priem.cfuv.ru/bachelor/direction https://priem.cfuv.ru/magistr/direction
 Кубанский государственный университет ; 76.6; 0.2; 1766; 7; Да;бакалавриат;20;232.0;58200;магистратура;10;72.0;62500;9476cfaa-2a3e-4135-9b62-954a0e5bbc48;350040, г.Краснодар, ул.Ставропольская, 149;False;True;https://www.kubsu.ru/sites/default/files/insert/page/2022_places_b_0.pdf
 Курганский государственный университет; 63.8; -1; 697; 0; Нет;бакалавриат;9;106.0;109100;0;0;0;0;8e5ea7cf-9552-44f3-89bd-8cb701e7e0c1;640020, г. Курган, ул. Советская, д.63, стр. 4;True;True;https://abit.kgsu.ru/page/3
 Курский государственный университет; 68.9; 0.2; 855; 0; Да;бакалавриат;0;0.0;31110;0;0;0;0;b45d2692-a071-4ae5-a5da-ba2b514a93d9;305000, г.Курск, ул.Радищева, 33;False;True;https://kursksu.ru/pages/entrance2022_info
 Ленинградский государственный университет имени А.С. Пушкина ; 78.4; 0.1; 523; 1; Да;бакалавриат;10;367.0;150100;магистратура;;;;b7680e10-5fdc-468f-af41-d7e64541c446;196605, г.Санкт-Петербург, г.Пушкин, Петербургское шоссе, д.10;False;True;https://lengu.ru/abitur/vsya-informatsiya-o-priyeme-2022-bakalavriat-spetsialitet/vsya-informatsiya-o-priyeme-2022-bakalavriat-magistratura
 Марийский государственный университет ; 66.9; 1.2; 1277; 0; Нет;бакалавриат;25;141.0;70000;0;0;0;0;45e50d68-f320-4053-a31b-6ee1d1e2f48e;424000, Республика Марий Эл, г. Йошкар-Ола, площадь им. Ленина, д.1;False;True;https://marsu.ru/abitur/pravila/plan_priema/
 Московский государственный институт международных отношений; 96.7; 0.5; 405; 102; Да;бакалавриат;22;382.0;610000;магистратура;;;;369c2dcf-ea09-4000-9003-e19dbd0a72c9;119454, г.Москва, проспект Вернадского, дом 76;True;True;https://abiturient.mgimo.ru/upload/ckeditor/files/bac_priem_2021.pdf
 Московский государственный лингвистический университет; 89.6; 0; 532; 48; Да;бакалавриат;7;343.0;340000;магистратура;0;0.0;290000;c82597fb-d8dd-484c-a440-c60fe86a6c25;119034, г.Москва, ул. Остоженка, д. 38, стр. 1;True;True;https://linguanet.ru/upload/medialibrary/ae4/ae4f9f3d333661e403f0d49b7b6d46df.pdf
 Московский государственный университет имени М.В. Ломоносова; 90.2; -0.6; 3835; 496; Да;бакалавриат;;;;магистратура;;;;c0e2707c-2b2c-4ad6-833f-84d1c7a4f2df;119991,г. Москва, Ленинские Горы,д.1;True;True;http://cpk.msu.ru/files/2021/kcp_bak.pdf
 Московский педагогический государственный университет; 79.5; -0.5; 1225; 5; Да;бакалавриат;11;248.0;110000;0;0;0;0;6542a2e2-9f14-46e3-877c-fa82368fcd1b;119571, город Москва, проспект Вернадского, дом 88;False;True;http://mpgu.su/postuplenie/normativno-pravovoe-obespechenie-priema/
 Московский политехнический университет; 76.1; 2.5; 1756; 35; Да;бакалавриат;0;0.0;110600;магистратура;10;40.0;246100;d9fd69da-2f68-4a93-aae0-6058fc175c09;107023 г. Москва, ул. Большая Семеновская д.38;False;True;https://new.mospolytech.ru/postupayushchim/priem-v-universitet/pravila-priema/
 Национальный исследовательский Томский государственный университет; 80.1; 0.7; 2109; 127; Да;бакалавриат;;;;магистратура;;;;9dcc834c-4241-4fcd-b482-005315a24f28;634050, г. Томск, пр. Ленина 36;True;True;http://abiturient.tsu.ru/sites/default/files/prilozhenie_1.1_bakalavriat_i_specialitet_16032021.pdf
 Новосибирский государственный педагогический университет; 69.9; -0.7; 998; 0; Да;бакалавриат;0;0.0;132000;0;0;0;0;f9f63d72-a880-4f50-8e5d-1bf31f526ad7;630126, г. Новосибирск, ул. Вилюйская, д. 28;False;True;https://nspu.ru/abiturientu/
 Новосибирский национальный исследовательский государственный университет; 87.0; -0.8; 1288; 87; Нет;бакалавриат;20;270.0;175000;0;0;0;0;f28379b7-94b9-4d9d-bc84-af9d78667ad3;630090, г.Новосибирск, ул.Пирогова, 2;False;True;https://www.nsu.ru/n/education/apply-info/scholarship-places/
 Омский государственный университет путей сообщения; 54.8; -2.4; 763; 0; Нет;бакалавриат;0;0.0;105400;0;0;0;0;40ee7bc7-b3d9-42cf-adb5-d649c18ee2d8;644046, г.Омск, пр.Маркса, д.35;False;True;https://www.omgups.ru/abitur/plan-priema/
 Орловский государственный университет имени И.С. Тургенева; 68.2; -0.9; 1581; 2; Нет;бакалавриат;8;249.0;104340;0;0;0;0;16de6da3-7e1f-45d8-a41e-ae074e9cb94c;302026, г.Орел, ул.Комсомольская, д.95;False;True;http://oreluniver.ru/file/documents/count_mest_bak_2022.pdf
 Пензенский государственный университет; 69.6; -2.1; 1522; 9; Да;бакалавриат;0;0.0;35040;0;0;0;0;f1bb004b-e12d-4f4d-9be1-54e0320dd3f3;440026, г.Пенза, ул.Красная, 40;True;True;https://pnzgu.ru/files/pnzgu.ru/abitur/2021/bak_spec/obschee_kolichestvo_mest_bs2021.pdf
 Пермский государственный национальный исследовательский университет; 71.8; -2.5; 1472; 2; Нет;бакалавриат;7;251.0;63000;магистратура;6;48.0;135000;2801b9c9-a027-4b63-826a-b9aed8d1b98a;614068, г.Пермь, ул.Букирева, 15;False;True;http://www.psu.ru/universitet/normativnye-dokumenty/bazovye-normativnye-dokumenty/pravila-priema/pravila-priema-v-2022-godu-bakalavriat-specialitet#p1
 Петрозаводский государственный университет; 70.2; 0.6; 1336; 1; Нет;бакалавриат;11;232.0;138100;0;0;0;0;ec58ccf8-3d3b-4e3a-9a34-50d033761092;185910, Республика Карелия, г. Петрозаводск, пр. Ленина, 33;True;False;https://petrsu.ru/page/education/bakalavriat_i_spec/priemnaya-kampaniya/kolitchesvto-byuzhdetnyh-mest
 Российский университет дружбы народов ; 86.3; 3.5; 1029; 202; Да;бакалавриат;0;0.0;150000;магистратура;13;84.0;263950;e73bd5e9-f67c-48fe-8513-6ed08b1b3d10;117198, г.Москва, ул. Миклухо-Маклая, д.6;False;True;http://admission.rudn.ru/?pagec=5970
 Российский экономический университет имени Г.В. Плеханова ; 88.7; 0.5; 630; 66; Да;бакалавриат;9;0.0;310000;0;0;0;0;867fe171-455b-496a-b598-fc4f0f3f0f88;117997, г. Москва, Стремянный пер., д. 36;False;False;https://www.rea.ru/ru/org/managements/priem/Documents/Normativ_Dokuments/2022/%D0%91%D0%B0%D0%BA_%D0%A0%D0%AD%D0%A3/%D0%9A%D0%A6%D0%9F_%D0%B1%D0%B0%D0%BA_%D0%A0%D0%AD%D0%A3.pdf
 Рязанский государственный университет имени С.А. Есенина; 70.4; -2.6; 598; 0; Да;бакалавриат;0;0.0;44000;магистратура;8;0.0;130000;83c396a4-2ec8-4bf3-ab8f-6c9019de0985;390000, г. Рязань, ул. Свободы, д. 46;False;True;https://www.rsu.edu.ru/admission/rules-docs/plan-2/
 Самарский национальный исследовательский университет имени академика С.П. Королева; 75.0; -0.2; 2016; 16; Нет;бакалавриат;18;192.0;52300;0;0;0;0;38145b24-9064-42d1-ae3d-25f70fec0041;443086, г.Самара, Московское шоссе, д.34а;True;True;https://ssau.ru/files/priem_doc/bachelor/2021/rasp_9_2021.pdf
 Санкт-Петербургский государственный университет; 92.0; 0.1; 2136; 366; Да;бакалавриат;0;0.0;82800;магистратура;0;0.0;87000;1505234e-7e6c-4b3b-9fd9-b712810da33b;191186, г.Санкт-Петербург, ул.Большая Морская, д.18;False;True;http://prouniver.ru/uploads/priecom/2022/kcp_bc_22.pdf
 Санкт-Петербургский государственный университет промышленных технологий и дизайна; 79.5; -1.1; 906; 208; Да;бакалавриат;0;0.0;82800;магистратура;0;0.0;87000;1505234e-7e6c-4b3b-9fd9-b712810da33b;191186, г.Санкт-Петербург, ул.Большая Морская, д.18;False;True;http://prouniver.ru/uploads/priecom/2022/kcp_bc_22.pdf
 Саратовский национальный исследовательский государственный университет имени Н. Г. Чернышевского; 69.9; 1.2; 1568; 3; Да;бакалавриат;;;;магистратура;;;;c8963b8c-56ef-4480-8fd1-69d204ca9855;410012, г.Саратов, ул.Астраханская, 83;False;True;https://www.sgu.ru/admission/priemnaya-kampaniya-2022
 Севастопольский государственный университет; 65.8; -0.6; 1724; 0; Да;бакалавриат;7;0.0;124000;0;0;0;0;9821ffaf-6064-4bda-8881-64db50b60b55;299053, г. Севастополь, ул. Университетская, д. 33;True;True;https://welcome.sevsu.ru/specialnosti/
 Сибирский федеральный университет; 70.1; -1; 3337; 8; Да;бакалавриат;15;352.0;155258;магистратура;12;41.0;;ed090e19-9cf6-40f3-b40d-d4f69a2aabea;660041, Красноярский край, г. Красноярск, просп. Свободный, д. 79;True;True;https://admissions.sfu-kras.ru/exams
 Смоленский государственный университет; 71.0; 1.8; 321; 0; Да;бакалавриат;;;106700;0;0;0;0;72b735f4-5cf7-4124-8597-756d5d0ab9c1;214000, г. Смоленск, ул. Пржевальского, д.4;False;True;http://abiturient.smolgu.ru/print/bakalavriat-spetsialitet-ochnaya-forma-obucheniya
 Сургутский государственный педагогический университет; 66.6; 0.3; 420; 0; Нет;бакалавриат;12;134.0;165630;0;0;0;0;8aef5cbb-a397-4c6f-9aec-0ece94c28e40;628417, Ханты-Мансийский автономный округ - Югра, г. Сургут, ул. 50 лет ВЛКСМ, д. 10/2;False;True;https://www.surgpu.ru/Abitur
 Сыктывкарский государственный университет; 67.6; 0.4; 750; 1; Нет;бакалавриат;11;175.0;33840;0;0;0;0;4b77dbc6-0450-4bfa-878e-d153aaee32fb;167001, Республика Коми, г.Сыктывкар, Октябрьский пр., д.55;False;True;https://syktsu.ru/abitur/
 Тамбовский государственный университет имени Г.Р. Державина; 67.6; -0.9; 929; 0; Нет;бакалавриат;11;186.0;35000;магистратура;13;15.0;39000;eeaec74b-1739-42e4-9c36-02c2329fc9f9;392036, Центральный федеральный округ, Тамбовская область, г. Тамбов, ул. Интернациональная, 33;True;False;http://abiturient.tsutmb.ru/normativno_pravovoe_obespechenie_priema_2020_2021_goda/
 Тверской государственный университет; 68.6; -3.5; 856; 0; Да;бакалавриат;8;;112710;0;0;0;0;b67da480-580c-4c77-b250-85a53beb6942;170100, г. Тверь, ул.Желябова, 33;False;True;https://priem.tversu.ru/
 Тольяттинский государственный университет; 64.4; -0.8; 834; 0; Да;бакалавриат;25;245.0;116700;0;0;0;0;5a29fd0c-3c95-4f82-8c54-c325731d8c0a;445020, Самарская область, г. Тольятти, ул.Белорусская, 14;True;True;https://priem.tltsu.ru/upload/docs/Kol_Mest_022020.pdf
 Тюменский государственный университет; 77.9; -0.8; 1408; 18; Да;бакалавриат;0;0.0;79455;0;0;0;0;768dfccd-97bb-4534-85e4-e048c214b9c4;625003, Тюменская область, г. Тюмень, ул. Семакова, д. 10;False;False;https://abiturient.utmn.ru/postuplenie/priemnaya-kampaniya-2022/kolichestvo-mest/
 Удмуртский государственный университет ; 67.2; -1.6; 1264; 6; Да;бакалавриат;11;207.0;35100;0;0;0;0;a6558ddd-86a6-4a6a-83bc-f678ef69a53d;426034, Удмуртская Республика, г. Ижевск, ул. Университетская, д. 1;False;False;https://udsu.ru/admissions/2022/vysshee-obrazovanie-bakalavriat-i-spetsialitet/quantity_2022
 Ульяновский государственный педагогический университет имени И.Н. Ульянова; 66.2; -1.4; 764; 0; Да;бакалавриат;13;161.0;32541;магистратура;;;107636;bedea03b-1b4a-49b3-8d25-8c92a5da5525;432071 Российская Федерация, Ульяновская область, г. Ульяновск, площадь  Ленина, д. 4/5;False;True;https://ulspu.ru/upload/img/medialibrary/bac/kolichestvo-mest-dlya-priema-po-razlichnym-usloviyam-postupleniya-na-programmy-bakalavriata-v-2021-g..pdf
 Ульяновский государственный университет; 66.3; -1; 853; 0; Нет;бакалавриат;13;161.0;32541;магистратура;;;107636;bedea03b-1b4a-49b3-8d25-8c92a5da5525;432071 Российская Федерация, Ульяновская область, г. Ульяновск, площадь  Ленина, д. 4/5;False;True;https://ulspu.ru/upload/img/medialibrary/bac/kolichestvo-mest-dlya-priema-po-razlichnym-usloviyam-postupleniya-na-programmy-bakalavriata-v-2021-g..pdf
 Уральский федеральный университет имени Б.Н. Ельцина; 76.2; -1.4; 4422; 122; Да;бакалавриат;23;257.0;78000;магистратура;7;81.0;104400;f255a4e8-15cf-45d0-a121-19f6f61d0c5d;620002, Свердловская область, г. Екатеринбург, ул. Мира, д. 19;True;True;https://urfu.ru/fileadmin/user_upload/urfu.ru/documents/applicant/2021/postuplenie-vo/Plan_priema_bakalavriat_specialitet_2021.pdf
 Челябинский государственный университет; 71.9; -0.3; 819; 12; Нет;бакалавриат;0;0.0;39400;магистратура;0;0.0;50000;b265f70b-d35d-45f0-ab0a-eec7ad99dad4;454001, Челябинская область, город Челябинск, улица Братьев Кашириных, дом 129;False;True;https://www.csu.ru/roles/prospective-students/Priem/bachelor/PriemMest.aspx
 Череповецкий государственный университет; 65.7; 0.4; 967; 0; Нет;бакалавриат;0;0.0;19300;магистратура;0;0.0;24950;4968869f-f085-4c90-b3ae-6f8a78695407;162600, Россия, Вологодская область, г. Череповец, проспект Советский, д.10;False;True;https://pk.chsu.ru/dokumenty/podannye-zayavleniya.php
 Чувашский государственный университет имени И.Н. Ульянова ; 70.3; 0.9; 1296; 1; Да;бакалавриат;0;0.0;25500;0;0;0;0;8a6c9f76-166b-4805-8c42-fdf474e8aff6;428015, г.Чебоксары  Московский проспект,15;False;True;https://abiturient.chuvsu.ru/urovni/bakalavriat/byudzhetnye-mesta
 Югорский государственный университет ; 64.6; -3.3; 715; 2; Да;бакалавриат;21;185.0;160000;0;0;0;0;60a04de5-0800-4841-a91a-877f3159a95f;628012, Ханты-Мансийский атономный округ-Югра, г.Ханты-Мансийск, ул. Чехова, д. 16;True;True;https://www.ugrasu.ru/upload/iblock/010/010b1dd638916fed101f050d821497af.pdf
 Южный федеральный университет; 76.7; 0.2; 3088; 34; Да;бакалавриат;22;251.0;112000;0;0;0;0;496e4998-457b-4fed-bc13-18b6158ac498;344006, г.Ростов-на-Дону, ул.Большая Садовая, д. 105/42;True;True;https://sfedu.ru/www/stat_pages22.show?p=ABT/N8206/P
