Название;Средний балл ЕГЭ;Рост/Падение;Количество студентов, зачисленных на бюджет;Количество БВИ;Средний балл с вычетом ИД?;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Id лого;Адрес;Наличие военной кафедры;Наличие отсрочки от армии;Ссылка на документ о приеме
 Ростовский государственный университет путей сообщения; 58.5; -3.1; 766; 0; Нет;бакалавриат;0;0.0;62200;0;0;0;0;fb1eb5f5-f453-4d30-87f8-b9aeec508937;344038, Ростовская область, г.Ростов-на-Дону, пл.Ростовского Стрелкового Полка Народного Ополчения, д.2;True;True;http://www.rgups.ru/abitur/vo/spetcial-nosti-i-napravleniia/
 Рыбинский государственный авиационный технический университет имени П.А. Соловьева; 60.5; -0.8; 391; 0; Да;бакалавриат;0;0.0;49900;0;0;0;0;8221a36b-e8ed-49aa-93aa-cf8c116d1f0f;152934, Ярославская область, г.Рыбинск, ул.Пушкина, д.53;False;True;https://rsatu.ru/applicants/bakalavriat-i-spetsialitet/
 Рязанский государственный университет имени С.А. Есенина; 70.4; -2.6; 598; 0; Да;бакалавриат;6;190.0;44000;0;0;0;0;83c396a4-2ec8-4bf3-ab8f-6c9019de0985;390000, г. Рязань, ул. Свободы, д. 46;False;True;https://www.rsu.edu.ru/admission/rules-docs/plan-2/
 Санкт-Петербургский государственный аграрный университет; 63.2; -3.5; 386; 0; Нет;бакалавриат;0;40.0;60000;0;0;0;0;cd29625b-bf8a-458a-a8fb-224f7cb18058;196601, г.Санкт-Петербург, г.Пушкин, Петербургское шоссе д.2, лит. А;False;True;https://spbgau.ru/index.php?q=abitur/bachelor
 Санкт-Петербургский государственный университет; 92.0; 0.1; 2136; 366; Да;бакалавриат;0;;80880;магистратура;21;52.0;243900;82fbb369-acc7-4f9f-b311-464a99e96803;196210, г.Санкт-Петербург, ул.Пилотов, д.38;False;True;https://spbguga.ru/files/PK/PK_OF/2022/Kol_mest_priem_2022-23_bak-i-spetsialitet_OF.pdf
 Санкт-Петербургский государственный университет гражданской авиации; 76.2; 0.8; 438; 0; Нет;бакалавриат;0;;80880;0;0;0;0;82fbb369-acc7-4f9f-b311-464a99e96803;196210, г.Санкт-Петербург, ул.Пилотов, д.38;False;True;https://spbguga.ru/files/PK/PK_OF/2022/Kol_mest_priem_2022-23_bak-i-spetsialitet_OF.pdf
 Санкт-Петербургский государственный экономический университет; 85.7; -0.3; 512; 12; Да;бакалавриат;16;259.0;235900;магистратура;21;52.0;243900;c33f296b-649b-4a3f-9fbd-727bf3a7435d;191023, Санкт-Петербург, наб. канала Грибоедова, д. 30-32, литер А;False;True;https://unecon.ru/sites/default/files/kcp_bs_2022.pdf
 Санкт-Петербургский политехнический университет Петра Великого; 82.6; 0.2; 2958; 133; Да;бакалавриат;0;0.0;80000;магистратура;15;50.0;200000;e3d73e9c-9ffd-46e8-a231-64ba108cb256;195251, г.Санкт-Петербург, ул.Политехническая, 29;True;True;https://www.spbstu.ru/abit/bachelor/apply/perechen-napravleniy-podgotovki/
 Саратовский государственный технический университет; 66.5; 1.8; 1098; 0; Нет;бакалавриат;10;130.0;46920;0;0;0;0;06d0f532-f5cb-4cfe-abbf-05f72e0cc05a;410054, г.Саратов, ул.Политехническая, д. 77;True;True;https://www.sstu.ru/upload/medialibrary/86b/Kol_mest_VO_2021_bak_i_spets_mart_21-_2_.docx
 Саратовский национальный исследовательский государственный университет имени Н. Г. Чернышевского; 69.9; 1.2; 1568; 3; Да;бакалавриат;;;;магистратура;;;;c8963b8c-56ef-4480-8fd1-69d204ca9855;410012, г.Саратов, ул.Астраханская, 83;False;True;https://www.sgu.ru/admission/priemnaya-kampaniya-2022
