Название;Средний балл ЕГЭ;Рост/Падение;Количество студентов, зачисленных на бюджет;Количество БВИ;Средний балл с вычетом ИД?;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Id лого;Адрес;Наличие военной кафедры;Наличие отсрочки от армии;Ссылка на документ о приеме
 Кабардино-Балкарский государственный аграрный университет имени В.М. Кокова; 45.4; -0.6; 360; 0; Нет;бакалавриат;0;;44200;магистратура;;;47200;4e8a2986-c74f-415d-957a-2484b453029c;360030, Кабардино-Балкарская Республика, г.Нальчик, пр. Ленина, 1 в;False;True;https://www.kbgau.ru/abiturient/priem2021/%D0%9A%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE%20%D0%BC%D0%B5%D1%81%D1%82%20%D0%BF%D0%BE%20%D0%B4%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D0%B0%D0%BC.pdf
 Казанский государственный архитектурно-строительный университет; 76.5; 1.4; 429; 0; Да;бакалавриат;12;409.0;134300;магистратура;8;40.0;142700;3701c2ba-e000-42df-bf9d-4fc3a8fb8fd0;420043, Россия, Республика Татарстан, г.Казань, ул Зеленая,  д.1;False;True;https://www.kgasu.ru/applicant/priem2021/files/2021_kolmest_dlja_priema_na_obuchenie.pdf
 Казанский национальный исследовательский технологический университет; 67.0; -2; 1819; 0; Да;бакалавриат;0;0.0;155400;0;0;0;0;8fc8bb73-b6c9-4d53-b456-9fe66bc303b6;420015, Республика Татарстан, г.Казань, ул. К. Маркса, д.68;True;True;https://www.kstu.ru/article.jsp?id=2813&id_e=58594
 Калининградский государственный технический университет; 61.4; -4.6; 515; 0; Да;бакалавриат;;;;магистратура;0;0.0;46000;1d506657-ee65-4df6-8b36-cd7d41c568d9;236022, г.Калининград, Советский проспект, 1;False;True;https://klgtu.ru/abitur/bachelor/
 Калмыцкий государственный университет ; 61.1; 1.9; 729; 0; Нет;бакалавриат;25;137.0;0;магистратура;0;0.0;0;3e35d441-fa6f-44ea-9afa-b2b6c3e50251;358000, Республика Калмыкия, г.Элиста, ул.А.С. Пушкина, д.11;False;True;https://www.kalmgu.ru/docs/priemn/bakspec/2021/10.pdf
 Крымский федеральный университет имени В.И. Вернадского; 64.7; -2.3; 2520; 2; Да;бакалавриат;60;169.0;113800;магистратура;26;30.0;142900;4a0ab349-a51f-415e-9cad-fb73d0ed1c66;295007, Республика Крым, г.Симферополь, проспект академика Вернадского, 4;True;True;https://priem.cfuv.ru/bachelor/direction https://priem.cfuv.ru/magistr/direction
 Кубанский государственный аграрный университет имени И.Т. Трубилина ; 67.9; 1.4; 1001; 0; Нет;бакалавриат;50;223.0;140400;магистратура;0;0.0;62580;55f0feed-c484-42c0-89b4-1299091335f7;350044, Краснодарский край, г. Краснодар, ул. Калинина, д. 13;True;True;https://kubsau.ru/upload/iblock/591/591181670a0dbc9ba253f62ae560131f.pdf
 Кубанский государственный университет ; 76.6; 0.2; 1766; 7; Да;бакалавриат;50;223.0;140400;магистратура;0;0.0;62580;55f0feed-c484-42c0-89b4-1299091335f7;350044, Краснодарский край, г. Краснодар, ул. Калинина, д. 13;True;True;https://kubsau.ru/upload/iblock/591/591181670a0dbc9ba253f62ae560131f.pdf
 Кузбасский государственный технический университет имени Т.Ф. Горбачева ; 58.2; -1.4; 826; 0; Да;бакалавриат;;;;магистратура;;;;4cc6afb0-3237-43f2-93a5-e137e0fd6485;650000, г.Кемерово, ул.Весенняя, д.28;True;True;https://kuzstu.ru/abiturientu/tsifri-priema/bakalavriat-spetsialitet-golovnoi-vuz-i-filiali/
 Курский государственный университет; 68.9; 0.2; 855; 0; Да;бакалавриат;26;151.0;;0;0;0;0;b45d2692-a071-4ae5-a5da-ba2b514a93d9;305000, г.Курск, ул.Радищева, 33;False;True;https://kursksu.ru/pages/entrance2022_info
 Липецкий государственный технический университет; 63.4; -1.7; 571; 0; Нет;бакалавриат;11;212.0;126500;магистратура;0;0.0;57800;6482f0de-7da1-48ee-9c00-be821a58f0c4;398055, г. Липецк, ул. Московская, д. 30;False;True;https://www.stu.lipetsk.ru/struct/management/rector/pk/res/abit2022/stages/stage-main/b-3-mesta.pdf
 Майкопский государственный технологический университет; 60.4; 2.2; 344; 0; Нет;бакалавриат;0;0.0;45000;магистратура;0;0.0;47000;9fd0441b-5d2d-462f-9ae4-3c20efe3c37a;385000, Республика Адыгея, г.Майкоп, ул.Первомайская, д.191;False;True;http://www.mkgtu.ru/upload/files/kcp_na_20222023_uchgod%281%29.pdf
 Московский автомобильно-дорожный государственный технический университет (МАДИ); 65.7; -0.5; 794; 1; Да;бакалавриат;0;0.0;85500;магистратура;;;;b7b5e2a1-8473-4b30-a0ce-09e48c532bda;125319, г. Москва, Ленинградский проспект, 64;True;True;https://pk.madi.ru/59-plan-priema.html
 Московский государственный университет геодезии и картографии; 70.9; -2.8; 467; 2; Да;бакалавриат;3;139.0;195000;0;0;0;0;c4a988d5-e80c-45f7-ae33-9e513600eae3;г.Москва, Гороховский пер.,4;True;True;http://www.miigaik.ru/applicants/number/
 Московский политехнический университет; 76.1; 2.5; 1756; 35; Да;бакалавриат;0;0.0;95100;0;0;0;0;d9fd69da-2f68-4a93-aae0-6058fc175c09;107023 г. Москва, ул. Большая Семеновская д.38;False;True;https://new.mospolytech.ru/postupayushchim/priem-v-universitet/pravila-priema/
